Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Custom Label 0 (product.metafields.custom.custom_label_0),Google Product Category (product.metafields.custom.google_product_category),Age Group (product.metafields.google.age_group),Condition (product.metafields.google.condition),Gender (product.metafields.google.gender),Google Product Category (product.metafields.google.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Application method (product.metafields.shopify.application-method),Application type (product.metafields.shopify.application-type),Body area (product.metafields.shopify.body-area),Cleanser type (product.metafields.shopify.cleanser-type),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Coverage level (product.metafields.shopify.coverage-level),Dispenser type (product.metafields.shopify.dispenser-type),Exfoliation method (product.metafields.shopify.exfoliation-method),Eye care applicator type (product.metafields.shopify.eye-care-applicator-type),Eyebrow applicator type (product.metafields.shopify.eyebrow-applicator-type),Face area (product.metafields.shopify.face-area),Hair care effect (product.metafields.shopify.hair-care-effect),Hair care items included (product.metafields.shopify.hair-care-items-included),Lip makeup opacity (product.metafields.shopify.lip-makeup-opacity),Lipstick effect (product.metafields.shopify.lipstick-effect),Makeup shade (product.metafields.shopify.makeup-color-shade),Makeup features (product.metafields.shopify.makeup-features),Material (product.metafields.shopify.material),Moisturizer type (product.metafields.shopify.moisturizer-type),PA rating (product.metafields.shopify.pa-rating),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Rinse requirement (product.metafields.shopify.rinse-requirement),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),SPF level (product.metafields.shopify.spf-level),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Texture (product.metafields.shopify.texture),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United Arab Emirate,Price / United Arab Emirate,Compare At Price / United Arab Emirate,Included / United States,Price / United States,Compare At Price / United States,Status
rom-and-nd-dewyful-water-tint-06-thulian-hcw-romand-8809625244194,rom&nd Dewyful Water Tint (06 Thulian),"<p><strong>rom&amp;nd Dewyful Water Tint (06 Thulian)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625244194,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625244194,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c47f3cc5-8e41-4bfb-8b95-921bd71c50ec.jpg?v=1787807819,1,rom&nd Dewyful Water Tint (06 Thulian),false,rom&nd Dewyful Water Tint (06 Thulian) | Genze Hub,rom&nd Dewyful Water Tint (06 Thulian) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625244194,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c47f3cc5-8e41-4bfb-8b95-921bd71c50ec.jpg?v=1787807819,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewyful-water-tint-07-cherry-way-hcw-romand-8809625244200,rom&nd Dewyful Water Tint (07 Cherry Way),"<p><strong>rom&amp;nd Dewyful Water Tint (07 Cherry Way)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625244200,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625244200,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_068f8bf0-490b-49d9-b0c8-4b8c24b76632.jpg?v=1787807817,1,rom&nd Dewyful Water Tint (07 Cherry Way),false,rom&nd Dewyful Water Tint (07 Cherry Way) | Genze Hub,rom&nd Dewyful Water Tint (07 Cherry Way) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625244200,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_068f8bf0-490b-49d9-b0c8-4b8c24b76632.jpg?v=1787807817,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewyful-water-tint-08-berry-divine-hcw-romand-8809625244217,rom&nd Dewyful Water Tint (08 Berry Divine),"<p><strong>rom&amp;nd Dewyful Water Tint (08 Berry Divine)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625244217,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625244217,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_491f0cbd-5c2e-4417-88c8-6e9a26bde889.jpg?v=1787807815,1,rom&nd Dewyful Water Tint (08 Berry Divine),false,rom&nd Dewyful Water Tint (08 Berry Divine) | Genze Hub,rom&nd Dewyful Water Tint (08 Berry Divine) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625244217,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_491f0cbd-5c2e-4417-88c8-6e9a26bde889.jpg?v=1787807815,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewyful-water-tint-09-cotton-melba-hcw-romand-8809625245290,rom&nd Dewyful Water Tint (09 Cotton Melba),"<p><strong>rom&amp;nd Dewyful Water Tint (09 Cotton Melba)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625245290,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625245290,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_94665da4-9cdb-4827-b65c-b8ce7e8fcda6.jpg?v=1787807814,1,rom&nd Dewyful Water Tint (09 Cotton Melba),false,rom&nd Dewyful Water Tint (09 Cotton Melba) | Genze Hub,rom&nd Dewyful Water Tint (09 Cotton Melba) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625245290,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_94665da4-9cdb-4827-b65c-b8ce7e8fcda6.jpg?v=1787807814,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewyful-water-tint-10-murmur-pink-hcw-romand-8809625245306,rom&nd Dewyful Water Tint (10 Murmur Pink),"<p><strong>rom&amp;nd Dewyful Water Tint (10 Murmur Pink)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625245306,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625245306,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_ee4fea17-4b8e-40dd-9010-9d2f47fccfba.jpg?v=1787807812,1,rom&nd Dewyful Water Tint (10 Murmur Pink),false,rom&nd Dewyful Water Tint (10 Murmur Pink) | Genze Hub,rom&nd Dewyful Water Tint (10 Murmur Pink) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625245306,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_ee4fea17-4b8e-40dd-9010-9d2f47fccfba.jpg?v=1787807812,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewyful-water-tint-12-canyon-hcw-romand-8809625245993,rom&nd Dewyful Water Tint (12 Canyon),"<p><strong>rom&amp;nd Dewyful Water Tint (12 Canyon)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625245993,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625245993,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_0fe4366f-b2cd-48b7-9e88-4ec88ec355ff.jpg?v=1787807810,1,rom&nd Dewyful Water Tint (12 Canyon),false,rom&nd Dewyful Water Tint (12 Canyon) | Genze Hub,rom&nd Dewyful Water Tint (12 Canyon) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625245993,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_0fe4366f-b2cd-48b7-9e88-4ec88ec355ff.jpg?v=1787807810,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewy-ful-water-tint-11-lilac-cream-hcw-romand-8809625245450,rom&nd Dewy·ful Water Tint (11 Lilac Cream),"<p><strong>rom&amp;nd Dewy·ful Water Tint (11 Lilac Cream)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, moisturizer, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625245450,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625245450,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_2d33417b-a135-4178-8dc7-ace1afcf7822.jpg?v=1787807808,1,rom&nd Dewy·ful Water Tint (11 Lilac Cream),false,rom&nd Dewy·ful Water Tint (11 Lilac Cream) | Genze Hub,rom&nd Dewy·ful Water Tint (11 Lilac Cream) from Genze Hub. Shop moisturizer with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625245450,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_2d33417b-a135-4178-8dc7-ace1afcf7822.jpg?v=1787807808,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-dewy-ful-water-tint-13-custard-mauve-hcw-romand-8809625246006,rom&nd Dewy·ful Water Tint (13 Custard Mauve),"<p><strong>rom&amp;nd Dewy·ful Water Tint (13 Custard Mauve)</strong> is a K-beauty lip tint &amp; stain selected for an easy, effective everyday routine.</p><ul>
<li>Adds an easy finishing touch to your lip routine</li>
<li>Designed for comfortable everyday wear</li>
<li>Convenient for quick touch-ups</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,Lip Tint & Stain,"2-4-weeks, beauty, draft-import, K-Beauty, lip-care-color, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625246006,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625246006,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_df590be1-72f4-4526-bbdc-7d2a735cca39.jpg?v=1787807807,1,rom&nd Dewy·ful Water Tint (13 Custard Mauve),false,rom&nd Dewy·ful Water Tint (13 Custard Mauve) | Genze Hub,rom&nd Dewy·ful Water Tint (13 Custard Mauve) from Genze Hub. Shop lip care & color with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip & Cheek Stains,unisex,adult,HCW-ROMAND-8809625246006,new,FALSE,K-Beauty,Lip & Cheek Stains,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_df590be1-72f4-4526-bbdc-7d2a735cca39.jpg?v=1787807807,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-glasting-color-gloss-01-peony-ballet-hcw-romand-8809625248796,rom&nd Glasting Color Gloss 01 Peony Ballet,"<p><strong>rom&amp;nd Glasting Color Gloss 01 Peony Ballet</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625248796,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625248796,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c5d9f885-3401-453b-ab45-7fd90480c430.webp?v=1787807804,1,rom&nd Glasting Color Gloss 01 Peony Ballet,false,rom&nd Glasting Color Gloss 01 Peony Ballet | Genze Hub,rom&nd Glasting Color Gloss 01 Peony Ballet from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ROMAND-8809625248796,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c5d9f885-3401-453b-ab45-7fd90480c430.webp?v=1787807804,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-glasting-color-gloss-02-nutty-vague-hcw-romand-8809625248802,rom&nd Glasting Color Gloss 02 Nutty Vague,"<p><strong>rom&amp;nd Glasting Color Gloss 02 Nutty Vague</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625248802,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625248802,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_935f4a81-0790-4049-b038-8cd4161490e8.jpg?v=1787807803,1,rom&nd Glasting Color Gloss 02 Nutty Vague,false,rom&nd Glasting Color Gloss 02 Nutty Vague | Genze Hub,rom&nd Glasting Color Gloss 02 Nutty Vague from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ROMAND-8809625248802,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_935f4a81-0790-4049-b038-8cd4161490e8.jpg?v=1787807803,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-glasting-color-gloss-03-rose-finch-hcw-romand-8809625248819,rom&nd Glasting Color Gloss 03 Rose Finch,"<p><strong>rom&amp;nd Glasting Color Gloss 03 Rose Finch</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625248819,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625248819,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c94cd9ad-99a3-455d-ada5-27142235e762.webp?v=1787807801,1,rom&nd Glasting Color Gloss 03 Rose Finch,false,rom&nd Glasting Color Gloss 03 Rose Finch | Genze Hub,rom&nd Glasting Color Gloss 03 Rose Finch from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ROMAND-8809625248819,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c94cd9ad-99a3-455d-ada5-27142235e762.webp?v=1787807801,g,,,true,,,true,,,true,,,true,,,active
rom-and-nd-glasting-color-gloss-04-grapy-way-hcw-romand-8809625248826,rom&nd Glasting Color Gloss 04 Grapy Way,"<p><strong>rom&amp;nd Glasting Color Gloss 04 Grapy Way</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",rom&nd,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-ROMAND-8809625248826,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809625248826,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b2c81a0d-b62b-4154-90ca-ae9324dfa3ef.webp?v=1787807799,1,rom&nd Glasting Color Gloss 04 Grapy Way,false,rom&nd Glasting Color Gloss 04 Grapy Way | Genze Hub,rom&nd Glasting Color Gloss 04 Grapy Way from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-ROMAND-8809625248826,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b2c81a0d-b62b-4154-90ca-ae9324dfa3ef.webp?v=1787807799,g,,,true,,,true,,,true,,,true,,,active
